SELECT 9760
CREATE INDEX
SELECT 50720
CREATE INDEX
tenant,sku,nome_prod,clicks30,costo30_eur,erp_stock,supplier_stock,pos,costo,prezzo
Farmastelia,970795199,CANDIOLI IST.PROFIL.E FARM.SpA Renal n mangime complementare per cani e gatti barattolo 240 g - RENAL - 970795199,1,0.33,0,39,7,38.30,44.89
Farmastelia,970795136,CEMON Srl Calendula crema gel 60ml cemon - CEMON - 970795136,1,0.33,0,33,7,7.71,9.02
Farmastelia,970795100,CANDIOLI IST.PROFIL.E FARM.SpA Renal p mangime complementare per cani e gatti barattolo 70 g - RENAL - 970795100,1,0.33,0,33,6,12.72,14.86
Farmastelia,970777518,DR.GIORGINI SER-VIS Srl Agnocasto estratto integrale 200 ml - GIORGINI - 970777518,1,0.33,0,2,1,13.25,15.56
Farmastelia,987474703,"GIMA SpA Ago bd microlance 30 gauge 0,29x13mm giallo 100 pezzi - GIMA - 987474703",1,0.33,0,17,3,5.03,6.13
Farmastelia,970708119,ABOCA SpA SOCIETA' AGRICOLA Fitostill plus gocce oculari 10 fiale monodose - ABOCA - 970708119,1,0.33,0,103,8,8.40,9.79
Farmastelia,987492699,PIETRASANTA PHARMA SpA Master-aid sport arnica 92% gel 200 ml - - 987492699,1,0.33,0,3,6,10.75,12.88
Farmastelia,987498704,WELEDA ITALIA Srl weleda for men active fresh 3in1 shower gel 200 ml - - 987498704,1,0.33,0,2,6,6.87,8.01
Farmastelia,987646902,VELA FARMACEUTICI Srls Velavit immuno 200 ml - - 987646902,1,0.33,0,11,2,14.20,16.04
Farmastelia,987658857,URGO MEDICAL ITALIA Srl Medicazione non aderente urgostart contact 5x7cm 3 pezzi - URGO - 987658857,1,0.33,0,4,3,14.23,16.76
Farmastelia,970528307,NALKEIN ITALIA Srl Gincart 18 bustine - NALKEIN ITALIA - 970528307,1,0.33,0,171,10,15.25,17.97
Farmastelia,970523940,DR.GIORGINI SER-VIS Srl Cannella estratto integrale 200 ml - GIORGINI - 970523940,1,0.33,0,1,1,12.75,16.20
Farmastelia,970517785,ARTSANA SpA Chicco cucchiaio silicone maschile bi pack 6m+ - Chicco - 970517785,1,0.33,0,7,4,8.58,10.08
Farmastelia,970508976,ESI Srl Esi go up energy 16 pocket drink da 20 ml - Esi - 970508976,1,0.33,0,22,,12.79,14.90
Farmastelia,970501678,FEMAR FARMA Sas DI BARONE L.F. Betosile 50 crema 75 ml - - 970501678,1,0.33,0,4,1,18.46,21.65
Farmastelia,987667704,WELLSPECT Srl Catetere urinario monouso idrofilo lofric origo sleeve uomo 40 cm punta nelaton ch12 uomo 30 pezzi - - 987667704,1,0.33,0,1,1,70.74,86.50
Farmastelia,987669797,DUAL SANITALY SpA SOC.BENEFIT Tutore fisso per tibio tarsica gibaud ortho walker taglia 4 - GIBAUD - 987669797,1,0.33,1,0,3,61.68,78.89
Farmastelia,970482954,CHICCO (ARTSANA SpA) Chicco spugna ultrassor igiene sicura - Chicco - 970482954,1,0.33,0,4,10,5.49,6.36
Farmastelia,987674645,LACOTE Srl Guam leggings slim notte xs/s - GUAM - 987674645,1,0.33,0,13,4,41.50,49.57
Farmastelia,970451124,IBSA FARMACEUTICI ITALIA Srl Octilia lacrima sollievo prolungato 10 ml - OCTILIA - 970451124,1,0.33,0,208,,5.48,6.38
Farmastelia,970451009,COSWELL SpA prep solari spf 30 200 ml - prep - 970451009,1,0.33,0,7,1,10.64,12.49
Farmastelia,970449322,ESSITY ITALY SpA Guanto per igiene tena wash 50 pezzi - TENA - 970449322,1,0.33,0,13,7,6.32,7.43
Farmastelia,987679329,DR.GIORGINI SER-VIS Srl Probiotico 100 pastiglie - GIORGINI - 987679329,1,0.33,0,12,6,16.25,19.13
Farmastelia,970448775,DR.GIORGINI SER-VIS Srl Centella estratto integrale 200 ml - GIORGINI - 970448775,1,0.33,0,14,1,13.27,14.96
Farmastelia,970445678,GLORIA MED SpA Man support 18 silver cotone gambaletto 18 nero 2 - - 970445678,1,0.33,0,1,2,16.99,21.91
Farmastelia,970441844,URIAGE LABORATOIRES DERMATOLOG Xemose c8+ crema 200 ml - URIAGE - 970441844,1,0.33,0,34,8,13.25,15.44
Farmastelia,970435792,LACOTE Srl Guam fanghi d'alga cellulite radicata ostinata 500 g - GUAM - 970435792,1,0.33,0,23,11,32.94,38.86
Farmastelia,970433076,CHEMIST'S RESEARCH Srl Neocreaplus 24 bustine - CHEMIST'S RESEARCH - 970433076,1,0.33,0,23,10,16.16,18.97
Farmastelia,970428948,DR.GIORGINI SER-VIS Srl Calendula estratto integrale 200 ml - GIORGINI - 970428948,1,0.33,0,1,2,13.27,15.63
Farmastelia,970418859,GHEOS Srl Hericium up 90 capsule - GHEOS - 970418859,1,0.33,0,3,7,27.58,32.55
Farmastelia,970406613,LOGOFARMA SpA Gel antiprurito e lenitivo policalm shower 300 ml ce - LOGOFARMA - 970406613,1,0.33,0,145,3,16.20,18.20
Farmastelia,987762414,CIEFFE DERMA Srl Macrocea crema 30 ml - - 987762414,1,0.33,0,19,5,15.70,18.40
Farmastelia,970375945,STARDEA Srl Epatostar forte 20 compresse rivestite 1150 mg - STARDEA - 970375945,1,0.33,0,77,5,13.11,15.31
Farmastelia,970358483,MOMACARE PHARMA Srl Preliox 30 compresse - - 970358483,1,0.33,0,38,7,18.82,22.13
Farmastelia,970358180,LICOFARMA Srl Vita d detergente intimo delicato 250 ml - - 970358180,1,0.33,0,18,1,9.24,10.84
Farmastelia,970357784,CORMAN SpA Kit nebulizzatore omron comp air c803 ampolla e boccaglio - Omron - 970357784,1,0.33,0,1,6,8.14,9.38
Farmastelia,970357036,MESOFARMA Srl Azulene gocce oculari 10 ml - MESOFARMA - 970357036,1,0.33,0,95,2,13.20,15.06
Farmastelia,987770385,VISUFARMA SpA Soluzione oftalmica lubrificante xailin hydrate 10 ml - XAILIN - 987770385,1,0.33,0,1,7,13.82,16.15
Farmastelia,987770435,VISUFARMA SpA Unguento lubrificante oftalmico xailin night 5 g - XAILIN - 987770435,1,0.33,0,47,1,14.38,16.51
Farmastelia,970336386,NEXTMUNE ITALY Srl Peptivet oto gel 40 ml - - 970336386,1,0.33,0,6,1,21.19,24.68
Farmastelia,970297634,AESSERE Srl Argento colloidale plus spray 100 ml - AESSERE - 970297634,1,0.33,0,17,8,12.25,14.43
Farmastelia,970291656,IDI INTEGRATORI DIETET.IT. Srl Refeel spray rivitalizzante e trofico dei genitali esterni femminili 20 ml - IDI Integratori Dietetici Italiani S.r.l. - 970291656,1,0.33,0,82,1,11.88,13.46
Farmastelia,987790870,PLAS PHARMA Srl Plas postbiotico 20 stick pack - - 987790870,1,0.33,0,12,8,17.31,20.65
Farmastelia,970283964,PIERPAOLI EXELYAS Srl Provision pierpaoli 60 compresse - - 970283964,1,0.33,0,1022,9,17.94,21.16
Farmastelia,970266363,CONTER Srl Noxzema schiuma barba classic - NOXZEMA - 970266363,1,0.33,0,116,7,2.46,3.14
Farmastelia,970262541,SANGALLI Srl Ultra vegan d3 8 ml - SANGALLI - 970262541,1,0.33,0,4,8,16.30,19.58
Farmastelia,970230898,CIAM Srl Petreet cat a01 gr tonno rosa 6x70 g - PETREET - 970230898,1,0.33,0,1,7,6.09,7.00
Farmastelia,970224313,ENVICON MEDICAL Srl Auxilie immuplus junior solubile 30 stick pack - AUXILIE - 970224313,1,0.33,0,65,5,15.51,18.16
Farmastelia,970204727,ERBENOBILI Srl Babygola 15 ml - - 970204727,1,0.33,0,4,4,8.35,9.77
Farmastelia,970201986,ERBORISTERIA MAGENTINA Srl Tea tree pomata 100 ml - ERBORISTERIA MAGENTINA - 970201986,1,0.33,0,143,8,11.94,14.15
Farmastelia,970176309,GPQ Srl Wiqo crema nutriente ed idratante pelli secche e ultra-secche 50 ml - - 970176309,1,0.33,0,18,7,43.40,51.19
Farmastelia,952132381,COLOPLAST SpA Sacca colostomia sensura mio flex rivestimento nero fondo chiuso maxi 70 mm 30 pezzi - - 952132381,1,0.33,0,1,2,31.81,36.90
Farmastelia,952132241,COLOPLAST SpA Sacca colostomia sensura mio click rivestimento nero fondo chiuso maxi 50 mm 30 pezzi - - 952132241,1,0.33,0,2,1,31.83,36.97
Farmastelia,952126136,BIOS LINE SpA Ultra pep captokal 120 capsule vegetali - ULTRA PEP - 952126136,1,0.33,0,11,5,21.23,24.88
Farmastelia,952113532,COOPER CONSUMER HEALTH IT Srl Aftir flash shampoo 3 in 1 100 ml - - 952113532,1,0.33,0,245,5,13.08,15.23
Farmastelia,987812993,RDF PHARMA Srl Fleba 20 compresse - - 987812993,1,0.33,0,50,1,12.80,15.09
Farmastelia,987818376,F&F Srl lendinout act antipidocchi 150 ml - lendinout - 987818376,1,0.33,0,55,3,7.38,8.95
Farmastelia,952097653,COSWELL SpA Blanx med denti bianchi 75 ml - BLANX - 952097653,1,0.33,0,247,9,4.61,5.88
Farmastelia,952097638,"NAMED Srl Ferronam orosolubile 30 bustine 1,5 g - Named - 952097638",1,0.33,0,283,8,12.03,14.12
Farmastelia,952094617,NUTRALABS Srl Atrofic crema intima 50 ml - - 952094617,1,0.33,0,7,2,14.93,17.44
Farmastelia,952070860,COREE Srl Dx&vx probiotici adulti 15 bustine - - 952070860,1,0.33,0,1,1,11.24,13.37
Farmastelia,952070706,SALUGEA (RELOAD Srl) Biosnel nuova formula salugea 60 capsule senza glutine senza lattosio - - 952070706,1,0.33,0,27,5,26.97,31.65
Farmastelia,952068880,DRIATEC Srl Oximix gola 10 flaconcini 10 ml - - 952068880,1,0.33,0,1,4,14.76,17.85
Farmastelia,987843810,FORLIVE Srl Hyperoil soluzione oleosa 50 ml lesioni complesse - HOLOIL - 987843810,1,0.33,0,1,1,33.53,40.70
Farmastelia,952052746,OLAPLEX INC olaplex n3 plus complete repair treatment 100 ml - - 952052746,1,0.33,0,2,6,20.02,23.61
Farmastelia,952051100,FRESENIUS KABI ITALIA Srl Fresubin pro compact drink neutro 4 flaconi da 125 ml - - 952051100,1,0.33,0,12,2,10.04,11.75
Farmastelia,952049207,EPITECH GROUP SpA Podolene crema 100 ml - - 952049207,1,0.33,0,72,2,13.43,15.51
Farmastelia,952048938,VICHY (L'Oreal Italia SpA) Mineral 89 crema in tubo sorbetto 48h 40 ml - Vichy - 952048938,1,0.33,8,0,1,8.43,11.86
Farmastelia,952044244,LABORATOIRES SVR Densitium creme spf30 refill 50 ml - - 952044244,1,0.33,0,4,1,22.28,27.26
Farmastelia,952039687,L.MANETTI-H.ROBERTS SpA DIV.MM Chilly deo intimo delicato 50 ml - CHILLY - 952039687,1,0.33,0,39,8,4.34,5.52
Farmastelia,987851096,NAMED Srl Transita soft 170 ml - Named - 987851096,1,0.33,0,20,7,8.71,10.19
Farmastelia,951997257,LABORATORI ALIVEDA Srl Gestalia 30 compresse + 30 softgel - LABORATORI ALIVEDA - 951997257,1,0.33,0,9,3,14.39,17.07
Farmastelia,951992433,ARKOFARM Srl Arkoslim expert glp-1 270 g - ARKOFARM - 951992433,1,0.33,0,20,9,20.26,23.82
Farmastelia,951992116,JAVYK ITALIA Srl Verset soft and young 50 ml 2025 - - 951992116,1,0.33,0,15,4,11.68,13.76
Farmastelia,951992003,JAVYK ITALIA Srl Verset luz adriana 50 ml 2025 - - 951992003,1,0.33,0,10,2,11.43,13.48
Farmastelia,951991963,JAVYK ITALIA Srl Verset island 50 ml 2025 - - 951991963,1,0.33,0,17,4,11.91,14.06
Farmastelia,951991381,KLORANE (Pierre Fabre It. SpA) Klorane shampoo secco lino 150 ml - Klorane - 951991381,1,0.33,0,14,7,10.50,12.53
Farmastelia,951991215,KLORANE (Pierre Fabre It. SpA) klorane maschera cupuacu 250 ml - klorane - 951991215,1,0.33,0,6,1,17.02,19.24
Farmastelia,987851413,ADERMA (Pierre Fabre It.SpA) Exomega control olio lavante emolliente 200 ml nuovo pack - A-DERMA - 987851413,1,0.33,0,94,7,9.44,11.16
Farmastelia,951887165,HELAN COSMESI Srl Monoi paradis eau de toilette 50 ml - HELAN - 951887165,1,0.33,0,4,6,20.15,23.77
Farmastelia,951885007,SKINCEUTICALS (L'Oreal Italia) Skinceuticals emollience 60 ml - - 951885007,1,0.33,0,5,6,56.94,66.44
Farmastelia,951878952,GEFARMA ITALIA Srl Relaxo pet plus 30 compresse - - 951878952,1,0.33,0,3,5,21.90,27.14
Farmastelia,951868660,COOPER CONSUMER HEALTH IT Srl Foille insetti repellente active 100 ml - FOILLE - 951868660,1,0.33,0,276,1,6.61,7.68
Farmastelia,951866197,ROC OPCO LLC roc soleil protect hydrating sun stick spf50+ 15 g eu - - 951866197,1,0.33,0,20,7,9.35,10.93
Farmastelia,951865664,DR.GIORGINI SER-VIS Srl Calcium compositum 66 pastiglie da 600 mg - GIORGINI - 951865664,1,0.33,0,1,1,12.91,15.59
Farmastelia,951865575,BIOCURE Srl Fertycare 60 stick da 2 g con edulcoranti senza glutine senza lattosio senza zucchero - - 951865575,1,0.33,0,30,2,39.19,45.92
Farmastelia,987853696,ZUCCARI Srl Mayday sospensione per uso orale alla menta 12 bustine 10 ml - ZUCCARI - 987853696,1,0.33,0,37,7,6.97,8.22
Farmastelia,951864495,GABOL Srl Gabol arugol siero 30 ml - - 951864495,1,0.33,0,6,2,34.31,40.87
Farmastelia,951860814,PROGE FARM Srl eutoplac detergente dermatologico viso corpo 300 ml - - 951860814,1,0.33,0,1,5,16.03,18.88
Farmastelia,951615754,IST.GANASSINI SpA bioclin deo control vapo 100 ml nuova formula - bioclin - 951615754,1,0.33,0,121,9,9.81,11.50
Farmastelia,987867215,NORSAN Srl Zreen epatic pro 120 capsule - ZREEN - 987867215,1,0.33,0,5,5,35.42,41.79
Farmastelia,951557735,NATURWAREN ITALIA Srl Dr theiss maxi mag forte 20 compresse effervescenti - DR THEISS - 951557735,1,0.33,0,16,6,9.74,11.47
Farmastelia,951551302,EPITECH GROUP SpA Entonil crema 10 ml - - 951551302,1,0.33,0,77,2,5.50,6.35
Farmastelia,951550882,CERAVE (L'Oreal Italia SpA) Cerave pochette solari detersione protezione solare idratante invisibile spf50+ 75 ml + lozione idratante 88 ml + detergente idratante 88 ml - CeraVe - 951550882,1,0.33,2,0,7,17.47,21.74
Farmastelia,987867722,NORSAN Srl Zreen vitamina c 90 capsule - ZREEN - 987867722,1,0.33,0,11,4,28.33,33.41
Farmastelia,951486063,YAMAMOTO SpA Yamamoto research bromelina 30 compresse - YAMAMOTO - 951486063,1,0.33,0,23,1,11.79,13.48
Farmastelia,987867759,NORSAN Srl Zreen vitamina d3 2000 15 ml - ZREEN - 987867759,1,0.33,0,14,2,12.95,14.86
Farmastelia,951464965,SAFI MEDICAL CARE Srl Androclean crema 20 ml - - 951464965,1,0.33,0,7,4,14.38,16.95
Farmastelia,951464306,TUSCOPHARM Srl Filmatuss sciroppo 14 bustine liquid stick pack da 10 ml - - 951464306,1,0.33,0,25,3,13.91,16.21
Farmastelia,987880299,SCHOLL'S WELLNESS COMPANY Srl Scholl lima piedi pelle dura - SCHOLL'S - 987880299,1,0.33,0,19,8,6.23,7.35
Farmastelia,951463064,DR.GIORGINI SER-VIS Srl Magnevis 80 pastiglie - GIORGINI - 951463064,1,0.33,0,1,3,14.65,17.27
Farmastelia,951462959,HUMANA ITALIA SpA Teneri pensieri baby bag baby care pasta protettiva 100ml + detergente corpo e capelli 300ml + salviettine delicate 72 pezzi + sapone ultradelicato 300ml + polvere aspersoria 150g - HUMANA - 951462959,1,0.33,0,2,7,33.86,37.50
Farmastelia,951459825,HERBOPLANET Srl Glutam stop 30 compresse - HERBOPLANET - 951459825,1,0.33,0,7,4,21.05,24.82
Farmastelia,951459383,MAR-FARMA Srl Arg complex 20 compresse effervescenti - - 951459383,1,0.33,0,23,9,19.98,23.57
Farmastelia,951457629,PIZETA PHARMA SpA Eritril pro 20 capsule - - 951457629,1,0.33,0,246,1,16.31,18.46
Farmastelia,951456387,GAM FARMA Srl Levoflog art 15 capsule vegetali gastroprotette a lento rilascio senza glutine senza lattosio - - 951456387,1,0.33,0,10,2,26.16,30.22
Farmastelia,951456058,ECUPHAR ITALIA Srl Plaqtiv+ stick cani taglia m-l 7 pezzi - - 951456058,1,0.33,0,1,3,4.58,5.76
Farmastelia,951455839,MENDES S.A. Gynemixx neo 14 bustine - - 951455839,1,0.33,0,8,1,14.09,15.97
Farmastelia,951450776,HELAN COSMESI Srl I muschi di helan dolcemuschio eau de parfum 10 ml - HELAN - 951450776,1,0.33,0,7,6,7.10,8.32
Farmastelia,987921208,PROCTER & GAMBLE SRL Oralb power refill eb50r crossaction 8 pezzi - Oral-B - 987921208,1,0.33,0,3,10,31.09,36.48
Farmastelia,951389790,SERENITY SpA Pannolone a mutandina serenity men comfort plus l/xl 10 pezzi - - 951389790,1,0.33,0,10,3,8.45,10.31
Farmastelia,951388848,CANDIOLI IST.PROFIL.E FARM.SpA Florentero complex sospensione 60 ml - - 951388848,1,0.33,0,394,7,16.90,19.77
Farmastelia,951378847,ROUGJ GROUP Srl Rougj solare bifasico 50+ anti-age 100 ml - ROUGJ - 951378847,1,0.33,0,42,8,9.97,11.75
Farmastelia,951378506,SOLGAR IT. MULTINUTRIENT SpA Vita c masticabile 90 compresse masticabili - SOLGAR - 951378506,1,0.33,0,66,8,23.69,27.81
Farmastelia,951376324,SOLIME' Srl Remargin colostrum reflugel 16 stickpack da 10 ml - REMARGIN - 951376324,1,0.33,0,114,1,9.00,10.59
Farmastelia,951365788,ESSECORE Srl Essenergy tropical 10 stick - - 951365788,1,0.33,0,10,2,12.31,14.33
Farmastelia,951365586,PEDIATRICA Srl grattacapo shampoo antiparassitario 150 ml - - 951365586,1,0.33,0,6,3,15.97,18.40
Farmastelia,951365194,LA ROCHE POSAY-PHAS (L'Oreal) Lipikar balsamo leggero ap+m 400 ml - LA ROCHE POSAY - 951365194,1,0.33,2,46,8,17.87,21.38
Farmastelia,951365105,LA ROCHE POSAY-PHAS (L'Oreal) Anthelios uvmune dp spray 200 ml + huile 100 ml - LA ROCHE POSAY - 951365105,1,0.33,3,0,4,14.62,19.77
Farmastelia,951365042,LA ROCHE POSAY-PHAS (L'Oreal) Anthelios uvair spf50+ 50 ml - - 951365042,1,0.33,6,15,4,13.86,16.83
Farmastelia,987969918,KLORANE (Pierre Fabre It. SpA) Klorane shampoo secco ortica capelli scuri 150 ml - Klorane - 987969918,1,0.33,0,14,7,9.48,11.41
Farmastelia,951364417,SO.FARMA.MORRA SpA Sacca urina sofarmapiu' 2 litri senza valvola di non ritorno senza rubinetto drenaggio inferiore tubo 90 cm 30 pezzi - SOFARMAPIU' - 951364417,1,0.33,0,522,3,12.70,15.22
Farmastelia,988014332,ENVICON MEDICAL Srl Reflutuss tosse reflusso 15 stick pack da 10 ml - - 988014332,1,0.33,0,2,5,8.44,10.11
Farmastelia,951364342,SO.FARMA.MORRA SpA Sacca urina sofarmapiu' 2 litri con valvola di non ritorno rubinetto drenaggio inferiore tubo 130 cm 30 pezzi - SOFARMAPIU' - 951364342,1,0.33,2,134,1,11.82,14.84
Farmastelia,951361803,NESTLE' IT.SpA(HEALTHCARE NU.) Meritene clinical drink cioccolato 4 bottiglie da 200 ml - MERITENE - 951361803,1,0.33,0,268,8,9.33,11.00
Farmastelia,951361219,MORGAN Srl Immuno xidil donna plus 60 capsule - - 951361219,1,0.33,0,11,4,23.94,28.21
Farmastelia,951337866,LOGIDEX Srl Mioapp 20 bustine - - 951337866,1,0.33,0,26,5,17.07,19.97
Farmastelia,951337714,LAB.EXPANSCIENCE ITALIA Srl Mustela latte solare 100 ml + telo mare - - 951337714,1,0.33,0,15,3,14.86,18.39
Farmastelia,951330772,ADM PROTEXIN Ltd Cobalaplex 60 capsule - - 951330772,1,0.33,0,55,5,18.93,22.99
Farmastelia,951330760,ADM PROTEXIN Ltd Profibre advanced 500 g - - 951330760,1,0.33,0,10,5,18.95,23.19
Farmastelia,951316746,AURORA BIOFARMA Srl Refluxsan stick 20 bustine monodose da 20 ml senza glutine senza lattosio - - 951316746,1,0.33,0,536,3,14.95,17.47
Farmastelia,951315249,MONTEFARMACO OTC SpA Diosmectalgo limone menta 12 bustine - - 951315249,1,0.33,0,108,6,10.00,11.66
Farmastelia,988025488,COLOPLAST SpA Sacca ileostomia sensura mio convex deep rivestimento nero apertura ispezionabile maxi foro ritagliabile 10-23 10 pezzi - - 988025488,1,0.33,0,1,2,50.60,60.92
Farmastelia,951305426,PERRIGO ITALIA Srl Jungle formula famiglia spray 100 ml - JUNGLE - 951305426,1,0.33,0,113,5,6.54,7.61
Farmastelia,951272588,PROGRE' Srl Sali di ischia profumo la crush 100 ml - - 951272588,1,0.33,0,2,1,13.97,16.85
Farmastelia,951228459,HUMANA ITALIA SpA Melamil spray humana 20 ml - HUMANA - 951228459,1,0.33,0,36,8,15.70,18.51
Farmastelia,951223712,BIOS LINE SpA Biokap anticaduta rinforzante tricobiotic 12 fiale da 7 ml - BIOKAP - 951223712,1,0.33,0,6,7,19.22,22.49
Farmastelia,951216252,ESSITY ITALY SpA Medicazione idrofobica cutimed sorbact contact 4x6 cm 5 pezzi - CUTIMED - 951216252,1,0.33,0,30,5,20.34,24.30
Farmastelia,951200930,UNILEVER ITALIA MKT OPER. Srl Mentadent professional gengive forti protezione completa 75 ml - - 951200930,1,0.33,0,23,6,3.92,4.99
Farmastelia,951200474,DOTT.C.CAGNOLA Srl Hyaluron tosse & gola arancia 30 compresse masticabili - DOTT.C.CAGNOLA - 951200474,1,0.33,0,22,3,8.51,9.67
Farmastelia,951199619,EXELTIS ITALIA Srl Neurocit 30 capsule - - 951199619,1,0.33,0,25,3,24.67,28.94
Farmastelia,951197882,AVENE (Pierre Fabre It. SpA) Avene hydrance crema spf30 40 ml - Avène - 951197882,1,0.33,0,59,,17.23,20.50
Farmastelia,951193352,FARMADERBE Srl Cistileve mannosio forte 12 bustine da 3 g - FARMADERBE - 951193352,1,0.33,0,22,4,12.16,14.26
Farmastelia,951188453,PIERRE FABRE ITALIA SpA Dexeryl olio lavante 1 litro - PIERRE FABRE DERMATOLOGIE - 951188453,1,0.33,0,143,,16.84,19.70
Farmastelia,988027850,LABORATOIRES SVR Psoriasis xerial dm 200 ml - - 988027850,1,0.33,0,19,9,17.31,20.34
Farmastelia,951175405,MORGAN Srl Immuno xidil aa energy 50 ml - - 951175405,1,0.33,0,2,1,35.15,39.40
Farmastelia,951171394,PIERRE FABRE ITALIA SpA Dexeclear gel schiumogeno anti imperfezioni 400 ml - PIERRE FABRE DERMATOLOGIE - 951171394,1,0.33,0,63,5,11.77,13.88
Farmastelia,951171343,LONGLIFE Srl Longlife ashwagandha bio 5% 300 mg 60 capsule vegetali - - 951171343,1,0.33,0,133,7,13.93,16.64
Farmastelia,951169679,RPF Srl Idrastin sole 75 ml - IDRASTIN - 951169679,1,0.33,0,14,3,14.51,16.94
Farmastelia,951169592,BRADERM Srl Exoker spray 100 ml - - 951169592,1,0.33,0,18,1,13.83,16.26
Farmastelia,951151657,GEMAVIP di Ottavio Podda Soluzione vaginale vitgase 4 flaconi da 140 ml - - 951151657,1,0.33,0,6,4,13.76,16.04
Farmastelia,951150857,PIETRASANTA PHARMA SpA Elastina kit ombelicale rete tubolare elastica + 3 garze sterili master-aid - MASTER AID - 951150857,1,0.33,0,4,3,3.28,4.10
Farmastelia,951144536,LABORATOIRE NUXE ITALIA Srl nuxe men olio barba 30 ml - nuxe - 951144536,1,0.33,0,15,9,14.68,17.19
Farmastelia,951144500,LABORATOIRE NUXE ITALIA Srl Nuxe men balsamo dopo barba multi-funzione 50 ml - NUXE - 951144500,1,0.33,0,49,10,17.40,20.09
Farmastelia,951144385,DECA LABORATORIO CHIMICO Srl Rinostil forte spray nasale 150 ml - RINOSTIL - 951144385,1,0.33,0,62,1,14.25,16.32
Farmastelia,951142482,3TREES Srl Thitavita 30 compresse - - 951142482,1,0.33,0,5,6,23.38,27.42
Farmastelia,951142381,PROFENIX Srl Antalgos 30 compresse - - 951142381,1,0.33,0,66,8,24.44,28.94
Farmastelia,951136795,PHARMA LINE Srl Leniref 30 compresse masticabili - - 951136795,1,0.33,0,8,6,13.35,15.58
Farmastelia,951134939,BUDETTA FARMA Srl Clianature crema 100 ml - - 951134939,1,0.33,0,150,4,8.27,9.80
Farmastelia,951134028,PIETRASANTA PHARMA SpA Vegetallumina arnica gel 90% 100 ml - VEGETALLUMINA - 951134028,1,0.33,0,28,8,7.93,9.35
Farmastelia,951133216,FB DERMO Srl Lenet aqua detergente protettivo e igienizzante 125 ml - LENET - 951133216,1,0.33,0,29,2,13.31,15.46
Farmastelia,951131275,FARMAGENS HEALTH CARE Srl Rivuclin prost 30 capsule 675 mg senza glutine - - 951131275,1,0.33,0,5,5,15.71,18.53
Farmastelia,951131200,IST.GANASSINI SpA bioclin deo 24h spray dry nuova formula 150 ml - bioclin - 951131200,1,0.33,0,47,7,10.38,12.20
Farmastelia,951125119,CHICCO (ARTSANA SpA) Siringa nasale lavaggi easy breath chicco 2 pezzi - Chicco - 951125119,1,0.33,0,25,6,5.28,6.19
Farmastelia,951123203,CLINICAL FARMA Srl lovren beauty box make-up 1 mascara m3 + 1 matita occhi p2 + 1 matita ombretto omp1 + 1 lipstick balm color boost nude lb1 - lovren - 951123203,1,0.33,0,2,3,13.70,16.44
Farmastelia,951121591,NEW NORDIC Srl Magic magnesium glycinate 60 compresse - - 951121591,1,0.33,0,47,4,13.19,15.45
Farmastelia,951118886,NUTRAGHEA Srl Cartiprotex 20 bustine - - 951118886,1,0.33,0,15,3,27.20,33.21
Farmastelia,988032684,HOPE Srl Ripanerv 15 compresse - HOPE - 988032684,1,0.33,0,8,2,17.72,20.76
Farmastelia,951098538,LABORATORI ALIVEDA Srl Esazyme 30 capsule da 500 mg - LABORATORI ALIVEDA - 951098538,1,0.33,0,11,4,10.76,12.68
Farmastelia,951097839,DOMPE' FARMACEUTICI SpA Euclorina gengive gel 30 ml - EUCLORINA - 951097839,1,0.33,0,164,1,8.34,9.88
Farmastelia,988050415,LEONARDO MEDICA Srl Neodismen 30 compresse - - 988050415,1,0.33,0,49,6,16.63,19.63
