minsan;nome;categoria;prezzo;domanda_rete_30g;best_mercato
904864182;SANOCLIN LATTICOPLUS 45CPS;Fermenti lattici;18.22;0.00;20.76
800588333;BERBERIS OTI COMPOSTO GTT 50ML;;18.22;0.00;16.37
800590806;VERTIGOTI COMPOSTO GOCCE 50ML;;18.22;0.00;16.37
951131275;RIVUCLIN PROST 30CPS;Apparato uro-genitale;18.21;0.00;20.89
923787079;SAUBER CALZA U70 QSK ANTR L/XL;Calzature;18.20;0.00;19.79
986007654;ARGOS 210G;Alimentari;18.20;0.00;20.18
907288094;RUBY LIQUIDO 10ML;;18.20;0.00;18.21
902779634;OSTEOFITPLUS 60CPR;Apparato muscolo scheletrico;18.19;0.00;21.05
980906869;TEOLIANCE HPI 10 30CPS;Fermenti lattici;18.18;0.00;18.70
972452243;NEOLIP 1000MG 60CPS SOFTGEL;Circolazione;18.17;0.00;20.39
934841622;LIPECAL 30CPR 1120MG;Controllo del peso;18.17;0.00;18.25
931749523;CAIRAGEM DIGEST BIO GOCCE 30ML;Digestivi;18.16;0.00;19.18
983173461;SERENITY SAG SD SENS PLUS 30PZ;Pannoloni;18.16;0.00;18.57
981061474;CATALITIC MG 250ML;Alimentari;18.16;0.00;16.22
975983343;DUALSAN SLIP SOSPENSORIO UOMO2;Articoli contenitivi;18.15;0.00;19.67
905168264;KE BCAA RAMIFICATI 100CPR;Preparati;18.15;0.00;15.40
800591479;MAXIMUM COMPOSTO 10F FISX2ML;;18.15;0.00;16.99
933162137;CONTACTA DAILY LENS 30 -3,50;Lenti a contatto;18.15;0.00;18.00
983466715;EKANICO GOCCE 50ML;;18.15;0.00;19.60
907335475;ESTEEM S 5PLAC FLES GR 5PZ;Stomia;18.15;0.00;20.75
950055057;IDRAXERO CREMA 500ML;Idratanti;18.14;0.00;21.85
980928232;NATURA+ SACCA ILEO AP 45MM 10P;Stomia;18.14;0.00;20.84
927287464;INSULIPID 30CPR;Circolazione;18.14;0.00;19.29
987336474;GIBAUD GINOCCH COT SOT BEI 4;Articoli contenitivi;18.13;0.00;19.59
902229638;MERISTEMO 25 SPLENO 100ML;;18.12;0.00;15.77
881104970;BARYTA CAR 018LM PL20F IALX2ML;;18.12;0.00;20.20
934728852;INEXDERM GEL 100ML;Anticellulite / smagliature / rassodanti;18.12;0.00;19.00
800589552;GINECOTI COMPOSTO GOCCE 50ML;;18.12;0.00;16.37
974156426;KURACOL 400MG 40CPR;Metabolismo;18.12;0.00;20.39
923399606;MODASANA 70 AT NERO 1;Calzature;18.12;0.00;19.27
925369290;THROMBOSIS 18 ISP TC S REGULAR;Abbigliamento;18.12;0.00;20.51
930996160;NATURA+ SACCA TR FONDO AP100MM;Stomia;18.12;0.00;20.48
935601132;NATURE'S SOL CREMA SPF15 150ML;Corpo,Corpo;18.11;0.00;19.88
943739805;SHIITAKEFUNGUS 60CPS;Sistema immunitario;18.11;0.00;16.06
909494395;MAN SUPPORT 15COT GAMB15 BLU 2;Calzature;18.11;0.00;19.44
951309297;ESOBETAN IMMUNO 150ML;Sistema immunitario;18.10;0.00;20.11
907058123;ALGIPLUS 50ML SOL IAL;Apparato muscolo scheletrico;18.10;0.00;19.50
932717871;ARPAFLEX PLUS 60CPS;Apparato muscolo scheletrico;18.10;0.00;20.19
901165845;ZINCOVIT C BLISTER 60TAV;Sistema immunitario;18.10;0.00;18.99
913665980;RENVIN OLOSVITA 50ML;Apparato uro-genitale;18.10;0.00;18.80
905872053;FLEBION GAMBE GEL NF 125ML;Gambe;18.10;0.00;19.90
938355690;FITOSIN 36 50ML GOCCE;;18.10;0.00;19.18
881506188;BIOSEREN COMPOSTO 60CPS;;18.10;0.00;14.43
924276456;METEO-STOP-PLUS COMPOSTO PVB31;Meteorismo;18.09;0.00;19.50
905368700;GELKER GEL 100ML;Trattamenti;18.09;0.00;20.30
982947867;ERUPLAST+ NEL 19CM CH8 60PZ;Cateteri e altri accessori;18.09;0.00;16.76
972295467;SALI DI ISCHIA ESFOL MARI500ML;Esfolianti;18.09;0.00;16.60
907066169;EPAMIX ECOSOL GOCCE 100ML;Apparato digerente;18.09;0.00;16.87
922946746;ULTIMATE CARNIT FIT 120CPS;Preparati;18.09;0.00;19.14
942820046;XIURIN PLUS SOSP ORALE 100ML;Apparato uro-genitale;18.08;0.00;20.38
971954464;IMMUNOTECH ADVANCE 200ML+20CPS;Sistema immunitario;18.08;0.00;16.37
987020031;PROZEN 20STICK PACK 15ML;Antiacidi;18.08;0.00;22.02
927166254;ALOE 600 SUPERIOR PURO SUCCO;Drenanti;18.08;0.00;16.10
982718785;LAMUSELAB GEL MOUSSANT 500ML;Igiene;18.07;0.00;15.13
951860814;EUTOPLAC DETERGENTE VISO CORPO;;18.07;0.00;20.92
912259381;LABYRINTH COL FANT NE 1;Calzature;18.07;0.00;19.58
927383909;DIFESAPLUS 20CPR;Sistema immunitario;18.07;0.00;20.51
901591964;CONTRAVERT 50ML SOL IAL;Alimentari;18.07;0.00;19.50
901031423;MYCEL 50TAV 0,500G 770;;18.07;0.00;18.07
988880391;ZABITER 10FL;Fermenti lattici;18.07;0.00;19.80
943791210;DOLIXIN GEL 100ML;Lenitivi;18.07;0.00;19.79
980286304;NHCO AMINOACT 70CPS;Preparati;18.07;0.00;19.89
800588749;BIOSEL COMPOSTO GOCCE 50ML;;18.06;0.00;17.44
801187220;PORIX FORTE COMPOSTO GTT 50ML;;18.06;0.00;16.37
981432521;PROFES90 14BUST;Tonici psico/fisici;18.06;0.00;20.39
938352349;FITODRE 13 50ML GOCCE;;18.06;0.00;15.89
046333011;CURASYN 41*30CPS 500MG;;18.05;0.00;17.37
800588687;BIOM COMPOSTO GOCCE 50ML;;18.05;0.00;14.01
912259330;LABYRINTH COL FANT MOKA 1;Calzature;18.05;0.00;19.58
981061524;CATALITIC SE 250ML;;18.05;0.00;18.06
934851066;FLYBLOCK SPRAY GATTO 150ML;Antiparassitari/Disinfettanti;18.05;0.00;20.08
989889326;TRIVIR 15CPS;Sistema immunitario;18.05;0.00;20.18
951677677;CAPELLO SANO NUTRITIVO 120PAST;Unghie,Sistemici;18.05;0.00;20.87
908480888;GIBAUD GINOCCH BIEST FELP CAM2;Articoli contenitivi;18.05;0.00;18.63
908480890;GIBAUD GINOCCH BIEST FELP CAM3;Articoli contenitivi;18.05;0.00;16.65
909364491;PERCEVAL 2 TIGLIO 100ML;Tonici / idratanti;18.05;0.00;19.95
944790258;SERONAL REM GOCCE 50ML;Calmanti;18.05;0.00;20.67
800589057;CHINA OTI COMPOSTO GOCCE 50ML;;18.04;0.00;17.45
975435544;ALGUTEN 20CPS;Fermenti lattici;18.04;0.00;19.63
902697135;VANITY 70 COL VB FUMO 1 S;Calzature;18.04;0.00;19.58
977254147;EQUIMEL 40CPS;Circolazione;18.04;0.00;20.64
943295446;HELAN KAFFA BURRO PROF CORPO;Idratanti;18.04;0.00;20.35
938356324;FITOSIN 53 50ML GOCCE;;18.04;0.00;19.44
912449776;MGS24 QUERCIA MG SPG 20ML;;18.03;0.00;23.03
933212286;PIZETATOPIC CREMA 100ML;Corpo;18.02;0.00;20.31
903197186;JOBST US 15-20 COLL EL VIS4;Abbigliamento;18.02;0.00;18.45
881123816;CICLOREG COMPOSTO 60CPS;;18.02;0.00;15.37
908500022;CZ ORTO POLIFLEX AD BE4;Calzature;18.01;0.00;19.39
049333014;ABBE CHAUPITRE N7*OS GTT 30ML;;18.01;0.00;18.02
983466741;EKALEA GOCCE 50ML;;18.01;0.00;19.60
900529518;REGGIBRACCIO MEDIO;Articoli contenitivi;18.01;0.00;20.77
908480902;GIBAUD GINOCCH BIEST FELP CAM4;Articoli contenitivi;18.00;0.00;16.65
935960409;PREGNAGE LOW 30CPR;Preparati,Sistemici;18.00;0.00;19.59
971680032;AIDERM INTEGRA BB;Preparati;18.00;0.00;20.54
906095649;SPECULUM RIC OTOSCOPI 4MM 100P;Camera del malato/materiale da ospedale;18.00;0.00;19.31
988193126;DR O ALOE VERA CREMA VISO 50ML;Tonici / idratanti;17.99;0.00;18.08
903196525;JOBST US 10-15 COLL GEST NA5;Calzature;17.99;0.00;15.57
951120688;GAMETIL DETERGENTE 500ML;Detergenti;17.99;0.00;22.17
930519222;FLOZYM 60CPS;Apparato muscolo scheletrico;17.99;0.00;15.66
938355474;FITOSIN 28 50ML GOCCE;;17.99;0.00;16.58
933209468;CAFFE' VERDE MESE 60CPS;Controllo del peso;17.99;0.00;20.85
951871108;DERMANE' REPAIR 150ML;Idratanti;17.98;0.00;21.24
984871398;CH QUADR SPUGNA ROSA 0M+;Abbigliamento;17.98;0.00;17.40
982947816;LEVIDOL 20CPR;Metabolismo;17.98;0.00;19.99
987835523;ADPROTEIN 15BUST;Preparati;17.98;0.00;20.52
904793597;PHYTOWINTER 60CPS;Tosse;17.98;0.00;19.06
939470579;LONGLIFE ACAI 100CPS VEGETALI;Controllo del peso;17.97;0.00;19.89
900161682;SERENUM 80CPS;;17.97;0.00;17.98
923525392;CAFFE' VERDE 180PAST;Sistemici;17.97;0.00;19.60
942008867;CIST OK GOCCE 50ML;Apparato uro-genitale;17.97;0.00;19.64
905600045;TONICO VISO PURIFYING 200ML;Tonici / idratanti;17.96;0.00;20.44
938352299;FITODRE 8 50ML GOCCE;;17.96;0.00;15.89
975509668;MELASTEROL 20CPR;Sistemici;17.96;0.00;20.64
907052120;AKNICARE TREATMENT LOTION 25ML;Dermatologici;17.96;0.00;18.72
933081515;PHYSIC LEVEL 5 CERVICAL 30CPR;Preparati;17.96;0.00;19.89
902234804;CER COSMOPOR E STERIL 7,2X5X50;Cerotti;17.96;0.00;11.86
902229400;MERISTEMO 6 DERMA 100ML;Sistemici;17.96;0.00;15.77
800588764;BIOSEREN COMPOSTO GOCCE 50ML;;17.96;0.00;16.37
984788810;SAUBER D FANT70 RIG LUR NES/M;Calzature;17.95;0.00;20.79
980192165;SAN SERVAZIO 40CPS KINTEGRAVIT;Apparato muscolo scheletrico;17.94;0.00;19.68
989048400;PODOPED IDROGEL;Piedi;17.94;0.00;19.79
930967652;KAPPAPHYT 4 20BUST 4,5G;Sistema immunitario;17.93;0.00;19.89
974877300;CRONICIS 30CPR;Tonici psico/fisici;17.93;0.00;20.39
987019763;ALORESET GOCCE OCULARI 8ML;Preparati;17.93;0.00;18.78
933081539;PHYSIC LEVEL 6 LUMBAR 30CPR;Preparati;17.93;0.00;19.69
974988279;FLOGIX 20CPR;Apparato muscolo scheletrico;17.93;0.00;20.93
909462968;RECKEWEG ATEMARON R30 POM 85G;;17.93;0.00;15.86
906588785;SIBIOS 18 GTT 50ML;;17.92;0.00;20.00
981240082;LESPEDEZA TM GOCCE 100ML;;17.92;0.00;15.78
975037779;RAME COLLOIDALE SUPREMO 20PPM;Disinfettanti e medicazioni;17.92;0.00;16.37
938467255;URGOTUL CONTACT MEDIC 5X5 10PZ;Disinfettanti e medicazioni;17.92;0.00;20.13
800589032;CHELIDONIUM OTI COMPOSTO GOCCE;;17.92;0.00;16.37
900161718;EPADRENOL 50ML;Drenanti;17.92;0.00;18.99
909966590;RIBES NERO ASTRUM RUGIADA 50ML;Apparato muscolo scheletrico;17.92;0.00;18.23
908368158;EBICREMA CR VISO CRP 50ML;Tonici / idratanti;17.92;0.00;19.79
924757735;AIDERM FLUIDO IDRATANTE 250ML;Idratanti;17.92;0.00;19.40
938355258;FITOSIN 10 50ML GOCCE;;17.91;0.00;19.18
930995384;NATURA+ SACCA OP FONDO APE45MM;Stomia;17.91;0.00;20.48
984506030;OPTIM D3 VITAMINA VEG GOCCE;Associazioni minerali-vitamine;17.91;0.00;19.94
949855631;EPICOSS CREMA 15ML;Naso;17.91;0.00;18.00
931130330;GYMNEMA TM GTT100ML;;17.90;0.00;15.78
989401221;MUSTELA SPAZZOLA TEK;Strumenti e accessori;17.90;0.00;13.01
940376510;WITHANIA 60CPS;Tonici psico/fisici;17.90;0.00;15.10
900505215;AROMINA 12 30ML GTT;;17.90;0.00;20.27
926628443;ALIMUCIL 600 30BUST;Sistemici;17.90;0.00;20.92
940040520;BANZAPID SPR TRATTAMENTO 100ML;Preparati;17.90;0.00;10.58
951867656;OCRY GEL 10G;Veterinaria;17.90;0.00;19.48
902741634;LACVIS NATURE 30CPS;Fermenti lattici;17.89;0.00;19.19
984319842;VERRUMET 30CPR;Sistemici;17.89;0.00;20.23
980427658;ACTIMOVE SPORTS ED GINOCCH S;Articoli contenitivi;17.89;0.00;13.49
987383433;FUTROGEL 50ML;Idratanti;17.89;0.00;19.90
987817208;KILSIPET 30CPR;Mangimi;17.89;0.00;19.28
921750446;LENIPRU' FLUIDO EMULS SPRAY;Idratanti;17.89;0.00;20.30
933081541;PHYSIC LEVEL 7 PREPAIR 30CPR;Preparati;17.88;0.00;19.89
800588927;CANTHARIS OTI COMPOSTO GOCCE;;17.88;0.00;16.37
988193912;DR O ROSE OTTO CREMA VISO NTT;Tonici / idratanti;17.88;0.00;21.58
935376614;MINIPROST 20CPR;Apparato uro-genitale;17.87;0.00;20.04
935691143;MULTILASE 20CPR;Alimentari;17.87;0.00;20.76
939471761;ESTEEM SYNERGY PIA MOD 13-22 5;Stomia;17.87;0.00;19.42
943797213;LUDONYX 30CPR;;17.87;0.00;20.48
907058313;PERIARTRALGIN 50ML SOL IAL;Apparato muscolo scheletrico;17.86;0.00;16.87
981909169;INFEVIS-T 60PAST 30G;Sistema immunitario;17.86;0.00;19.69
935241137;ALTADOSE MICO SH DOCCIA 200 ML;Shampoo;17.86;0.00;20.00
902229475;MERISTEMO 12 100ML;Alimentari;17.86;0.00;19.60
939470807;GUAINA INC UR MASCH 35MMX30PZ;Cateteri e altri accessori;17.86;0.00;19.99
907141550;DERMAFISS 50ML;Sistemici;17.86;0.00;19.50
800163735;CUPRUM MET PR 0,4% 23G UNG;;17.85;0.00;17.86
046143018;CURASYN 43*30CPS 500MG;;17.85;0.00;16.86
973729825;ALCA MU 45CPS;Associazioni minerali-vitamine;17.85;0.00;19.88
800588586;BIODISC COMPOSTO GOCCE 50ML;;17.84;0.00;14.40
903575862;BIODREN MC CIRC 50ML SOL IAL;Drenanti;17.84;0.00;19.50
931749574;CAIRAGEM PRESS BIO SPRAY 30ML;Circolazione;17.84;0.00;19.50
902680875;SINUSIS 50ML SOL IAL;Raffreddore,Tosse;17.84;0.00;19.50
909878959;CENTELLA COMPLEX GEL 100ML;Piedi;17.84;0.00;19.50
903641189;DISSENTIL 50ML SOL IAL;Stipsi e transito intestinale;17.84;0.00;19.50
900315060;ALGOMEN 50ML SOL IAL;Ciclo Mestruale;17.84;0.00;19.50
909468353;EUPHORBIUM COMP 30ML GTT HEEL;;17.84;0.00;18.45
935816037;BIOSTIP 200ML;Stipsi e transito intestinale;17.84;0.00;20.18
902078551;VARIMED COL GEST 15 RELAX FUM2;Indumenti e accessori pre-post parto;17.84;0.00;20.31
925169676;CLIAMED BRACCIALE STANDARD;Sfigmomanometri,Elettromedicali;17.83;0.00;19.90
901062834;LADYGLORIA 12 AREG 70 NE 1;Calzature;17.83;0.00;20.50
983521701;ORTOFAST CEROTTI 5PZ;Apparato muscolo scheletrico;17.83;0.00;20.50
906621976;BIODREN VB 50ML SOL IAL;Drenanti;17.83;0.00;19.50
931847053;TALLONIERA SILICONE5463 S OPPO;Piedi;17.83;0.00;19.34
941572568;CREME MANI UNO COLLEZIONE;Unghie,Piedi;17.82;0.00;19.50
980928257;NATURA+ SACCA ILEO AP 57MM 10P;Stomia;17.82;0.00;20.84
930989177;ESTEEM S+AP OP ST CH INV13-35;Stomia;17.82;0.00;20.10
943786196;IMMUNOZIMA 20CPR MASTICABILI;Sistema immunitario;17.82;0.00;19.13
930213234;CLINNER FOLIFERRO 30CPR;Preparati;17.81;0.00;20.38
923135558;ULTIMATE DRENA FLUID 90CPS;Drenanti;17.81;0.00;18.95
923399707;MODASANA 70 AT PLAYA 1;Calzature;17.81;0.00;19.32
934637671;DERMAPIU' 50ML;Sistemici;17.81;0.00;19.50
986706671;HP PROTECTIVE SUP GINOCCHIO;Articoli contenitivi;17.81;0.00;15.12
978474664;POIESIS TRENTASETTE GTT 30ML;Alimentari;17.81;0.00;19.68
977808284;CICAPED GEL 15 G;Protettivi per la pelle;17.80;0.00;18.50
980479695;HIMMUNODUE CRONO 20CPR;Sistema immunitario;17.80;0.00;19.56
901541274;NOCCIOLO 100ML MG;;17.80;0.00;18.22
984928046;COLEVIS LIQUIDO ANALC 200ML;Circolazione;17.80;0.00;20.04
049339017;GUNA TANACETUM*OS GTT 30ML;;17.80;0.00;19.40
902229451;MERISTEMO 10 IMMUNO 100ML;Drenanti;17.79;0.00;19.29
975983370;DUALSAN SLIP SOSPENSORIO UOMO5;Articoli contenitivi;17.79;0.00;20.26
935568081;RACEMIS SERENITA' GOCCE 30ML;Calmanti;17.79;0.00;14.87
971678964;BIONATAR SPRAY 60ML;Idratanti;17.79;0.00;19.90
977636479;NOVALIFE TRE 2 PLAC P 15-62 5P;Stomia;17.78;0.00;19.26
950040081;ARKOFLUIDI PROGRAMMA DIMAGR30F;Controllo del peso;17.78;0.00;18.46
938352554;FITODRE 16 50ML GOCCE;;17.78;0.00;16.55
924880673;ALTEAVIS-T 180PAST;Fermenti lattici;17.78;0.00;19.76
987845068;IRILENTI LENTI DAILY -1,75;Lenti a contatto;17.78;0.00;16.05
926674274;ADIPOX CREAM STRONG WOMAN250ML;Corpo;17.77;0.00;19.76
971661780;LIPADET DETERGENTE 250ML;Igiene;17.77;0.00;19.18
930481460;AFTORAL ORAL GEL SPRAY 100ML;Collutori;17.77;0.00;18.67
941840009;CICATRIZZANTE PET SCHIUMA150ML;Veterinaria;17.77;0.00;18.42
910852755;ENERTONIC 10FL;Tonici psico/fisici;17.77;0.00;13.79
951270216;GLUTATIONE LIPOS POCKET 30;Drenanti;17.77;0.00;15.84
921411839;AIDERM CREMA LENITIVA 100ML;Idratanti;17.77;0.00;20.40
926520014;DERMANIL EMULSIONE CORPO 500ML;Idratanti;17.77;0.00;18.79
903197147;JOBST US 15-20 COLL EL NOIR5;Abbigliamento;17.77;0.00;17.28
971714264;T3 METABOLIC SYSTEM 80CPS;Controllo del peso;17.76;0.00;20.03
973472691;DEROXEN PET LINE OTO 75ML;Veterinaria;17.76;0.00;18.45
921493250;KONOR SHAMPOO CAPELLI 200ML;Shampoo;17.75;0.00;20.08
938251117;FITOCAT 2 50ML GOCCE;;17.75;0.00;16.70
904189038;NORMO STIP GOCCE 50ML;Stipsi e transito intestinale;17.75;0.00;16.18
986428567;XEREM CREMA 100ML;Idratanti;17.75;0.00;18.61
931847139;TALLONIERA SPERONE 5464 M OPPO;Piedi;17.75;0.00;19.23
924953983;BIOPUR BADERM DET DELICATO 500;Corpo;17.75;0.00;19.63
901164689;VITAMIN B12 1000 UG 50CPS;Vitamine;17.75;0.00;19.64
904692769;PROPOLAIR RICARICA 5CPS P+B;Deodoranti / balsamici;17.75;0.00;13.32
902990668;GESTAMIN 40CPR;Preparati;17.75;0.00;18.17
901591925;BIODREN MC GENIT 50ML SOL IAL;Drenanti;17.74;0.00;19.59
926833967;BABY 500ML LIQ ANALCO VIT 100;Vitamine,Preparati;17.74;0.00;19.99
924276316;BRONCALLERG-PLUS COMPOSTO PVB7;Tosse,Sistemici;17.74;0.00;19.80
925378705;LIQUIRVIS POLV 100G;Apparato digerente;17.74;0.00;19.35
930967688;KAPPAPHYT 7 20BUST 8,5G;Raffreddore;17.74;0.00;20.08
986740785;AKARISCAB SHAMPOO DOCCIA 150ML;Igiene;17.73;0.00;18.90
986395616;SERENPLUS GOCCE 50ML;Calmanti;17.73;0.00;18.43
927234498;ATOGYN DISP IGIEN VAG 125ML2PZ;Detergenti;17.72;0.00;19.70
981353764;MIRTILLO ROSSO TM GTT 100ML;;17.72;0.00;15.78
043448012;FM SULFUR COMPLEX*30ML GTT;;17.71;0.00;19.94
800590489;SERROTOSSIN COMPOSTO 60CPS;;17.71;0.00;15.71
881506238;PHYTOCYANATUS COMPOSTO 60CPS;;17.71;0.00;15.65
924884289;PASSIFLORA INC TM GTT 100ML;Calmanti;17.71;0.00;15.80
909494371;MAN SUPPORT 15COT GAMB15 ANTR4;Calzature;17.71;0.00;19.47
985661507;MAGNESIONORM 14BUST;Minerali;17.71;0.00;19.44
911197933;GINKGOSAN 60CPR 400MG;Tonici psico/fisici;17.71;0.00;19.98
944725934;BIOGEL 200 10FL;Tonici psico/fisici;17.70;0.00;20.14
973203589;MESO PHYTUM 30ML;Drenanti;17.70;0.00;20.46
910542719;EMOVEN FIORDIGEMMA 100ML;;17.70;0.00;18.79
982546970;BENDA ALEGRO ZINC M10X10CM 1PZ;Bende e garze;17.70;0.00;19.31
921735256;FAMILY DRUG TEST 5 URINE;Test;17.70;0.00;18.06
902068612;GIBAUD ORTHO COLL CERV MORB B3;Articoli contenitivi;17.70;0.00;18.75
982949430;FYLLADERM MED AC IAL 10X10 10B;Disinfettanti e medicazioni;17.70;0.00;19.00
938251131;FITODIS 1 50ML GOCCE;Alimentari;17.69;0.00;15.19
913665915;IPERTENVIN OLOSVITA 50ML;Circolazione;17.68;0.00;18.81
920050212;SIBIOS DESMODIUM 50ML;;17.68;0.00;21.57
049334016;GUNAREG*4G 80GR CONT MULTID;;17.68;0.00;18.80
902229590;MERISTEMO 22 NEFRO 100ML;Alimentari;17.67;0.00;15.77
924276227;DIGES-HERB S14 TRIFOGLIO 50ML;Digestivi;17.67;0.00;15.35
950454924;PRONTOVAS 30CPR;Circolazione;17.67;0.00;21.53
930996196;NATURA+ PLAC STOMAHESIVE 32MM;Stomia;17.67;0.00;19.13
975983368;DUALSAN SLIP SOSPENSORIO UOMO4;Articoli contenitivi;17.66;0.00;20.12
800590022;NUX VOMICA OTI COMPOSTO GOCCE;;17.66;0.00;16.37
909454668;LADYGLORIA 12 COL 70 SAHARA 5;Calzature;17.66;0.00;19.56
800588016;AESCULUS OTI COMPOSTO GTT 50ML;;17.66;0.00;16.37
938353859;FITOSIN 6 50ML GOCCE;;17.66;0.00;15.96
800589640;HEMO F COMPOSTO GOCCE 50ML;;17.66;0.00;16.72
920900786;GINELACT GOCCE 30ML;;17.66;0.00;16.49
800588030;ALGINOTI COMPOSTO GOCCE 50ML;;17.66;0.00;16.37
978919797;CLORELLA A+ BIO 90CPR;Fegato;17.66;0.00;20.34
938356058;FITOSIN 43 50ML GOCCE;;17.66;0.00;19.18
800589867;MELILOTUS OTI COMP GOCCE 50ML;;17.66;0.00;16.71
951992282;GIBAUD GINOCCHIERA EL BLU 1;;17.66;0.00;20.93
989895990;LISIKIN 6FL 25ML KINTEGRAVIT;Circolazione;17.66;0.00;19.68
800588131;APIS OTI COMPOSTO GOCCE 50ML;;17.66;0.00;16.02
938351499;FITODIS 14 50ML GOCCE;Alimentari;17.66;0.00;19.32
923876635;CAPITIS GOCCE 50ML;Alimentari;17.65;0.00;16.09
901557292;SAUBER COL 70 MICR GLA' 5;Abbigliamento;17.65;0.00;18.42
935251393;MARI BODY OIL 100ML;Idratanti;17.65;0.00;18.20
900093939;VAJRA MANI 5ML GTT;;17.65;0.00;18.78
950130548;NUTRIVA MAMMA 60CPR;Preparati;17.65;0.00;17.38
903619690;HARPATHE KALAHARI DRINK 175G;Apparato muscolo scheletrico;17.65;0.00;18.78
900091568;HEPAFLUX 30ML GTT;;17.65;0.00;18.55
938355928;FITOSIN 39 50ML GOCCE;Alimentari;17.65;0.00;18.65
978433542;HONOS IMMUNO 150ML;Sistema immunitario;17.65;0.00;19.17
987361159;FLORAID MATRIX 10ML;Fermenti lattici;17.65;0.00;18.99
984952628;DERMAVITINIX CREMA DERMATITI;Lenitivi;17.64;0.00;19.09
047595018;SENECTUS M*OS GTT 30ML;;17.64;0.00;16.95
982145029;AMIOIL CEROTTI 12PZ;Cerotti;17.64;0.00;19.80
984504288;OFTASECUR BIOSECUR COLLIRIO8ML;Preparati;17.64;0.00;20.14
902887165;MINERALSOL LIQUIDO 50ML;Alimentari;17.63;0.00;15.65
800589083;CICLOREG COMPOSTO GOCCE 50ML;;17.63;0.00;16.37
949503712;HUMANA 4 PROBALANCE 800G MP;Latti;17.63;0.00;17.04
930996259;NATURA+ PLAC STOMAHESIVE 70MM;Stomia;17.63;0.00;19.13
043449014;FMS DROSERA COMPLEX*30ML GTT;;17.63;0.00;20.74
926491592;ESSENTIAL 6 SEBO SHAMPOO;Veterinaria;17.63;0.00;19.30
900361989;ESTEEM SYNERGY 5PLAC FLES 48MM;Stomia;17.63;0.00;19.51
938354750;FITOSIN 9 50ML GOCCE;;17.63;0.00;15.89
902877570;NUTRIVITAL JUNIOR 30CPR;Associazioni minerali-vitamine,Preparati;17.62;0.00;17.20
922353964;MIRTOVIS 30CPR MASTICABILI;Preparati;17.62;0.00;19.40
975200799;CLAROGIN GEL IDRATANTE 40ML;Tonici / idratanti;17.62;0.00;19.59
934977594;CURA OXY PULSOMETRO DA DITO;Elettromedicali;17.62;0.00;19.82
906833470;DIAMANTE KIMIYA GOCCE 10ML;;17.62;0.00;16.80
931131357;RUSCUS ACULEATUS TM GTT 100ML;;17.62;0.00;15.91
980787396;TSERUFIM 20 GTT 30ML;;17.61;0.00;21.14
907191439;FULFIL PASTA PROTETTIVA 50ML;Idratanti;17.61;0.00;19.00
923352797;GINKGO BILOBA TM GOCCE 100ML;Tonici psico/fisici;17.60;0.00;15.91
939570418;HIERACIUM PILOSELL TM GTT100ML;;17.60;0.00;15.91
924884277;FUCUS TINTURA MADRE GOCCE100ML;Controllo del peso;17.60;0.00;15.78
921715847;ROSA CANINA MG10% GOCCE 100ML;;17.60;0.00;16.83
921720280;LINFA BETULLA MG10% GOCCE100ML;;17.60;0.00;15.78
939570368;FICUS CARICA MG10% GOCCE 100ML;;17.60;0.00;15.78
981909866;ADDOL 20CPR;Apparato muscolo scheletrico;17.60;0.00;18.91
909729257;MAN SUPPORT 18 GAMB 18 BLU 4;Calzature;17.59;0.00;18.93
934018197;OTAMED GOCCE 15ML;Orecchio;17.59;0.00;18.59
912264544;MANY HEADED DRYANDRA 15ML;;17.59;0.00;21.05
951887088;IMMUNODERMINA 30STICK;Sistema immunitario;17.59;0.00;21.53
910880893;F10 PUPPY MINI PESCE 2KG;Mangimi;17.58;0.00;18.35
932462599;ESTETIL GOCCE LIFTING 3D INTEN;Topici,Antirughe;17.58;0.00;19.90
801637024;COMPLESSO IGNATIA 150ML GTT;;17.58;0.00;13.57
925011429;MAITAKE BIO 90CPS;Sistema immunitario;17.58;0.00;18.90
800590299;PRODIF COMPOSTO GOCCE 50ML;;17.58;0.00;16.37
938355676;FITOSIN 34 50ML GOCCE;;17.57;0.00;15.99
930171929;TRICOFIL SHAMPOO DOLCE 400ML;Shampoo;17.57;0.00;19.67
923352811;ELEUTHEROCOCCUS SEN TM GT100ML;;17.57;0.00;16.44
938355411;FITOSIN 25 50ML GOCCE;;17.57;0.00;15.19
942804232;NORMOCICLO 30CPR;Ciclo Mestruale;17.57;0.00;19.91
881474175;ECHINACEA ANG TM GOCCE 100ML;;17.57;0.00;15.78
901430672;MAN SUPPORT 15COT GAMB 15 NE 5;Calzature;17.57;0.00;18.81
927139586;JOBST US10-15MMHG COL M/F GL4;Calzature;17.57;0.00;18.01
930996323;NATURA+ PLAC FLESS MICR 57MM 5;Stomia;17.57;0.00;19.13
907169458;POTASSIO VITAMINA C 200ML;Associazioni minerali-vitamine;17.56;0.00;17.89
903971657;BIODIT VITA 45CPR 500MG;Sistema immunitario;17.56;0.00;19.39
908719281;MIRRINA CR RESTITUTIVA 50ML;Anticellulite / smagliature / rassodanti;17.55;0.00;18.50
950832749;FORTIMEL PLANTBASED PROT CAPP;Metabolismo;17.55;0.00;19.19
