tenant,sku,nome,click7,spesa7,pos,stock,vend_rete_15g,carrello90,azione
Farmainsieme,911975656,REV ACNOSAL MOUSSE 125ML,1,0.33,13,0,0,0,VALUTA_taglio
Farmainsieme,913228072,CLEARBLUE RILEVAZIONE RAPIDA1P,1,0.33,11,1,0,0,VALUTA_taglio
Farmainsieme,913228096,CLEARBLUE INDICATORE SETT 1PZ,1,0.33,18,19,0,0,VALUTA_taglio
Farmainsieme,921034498,ALPECIN ENERGIZER TON DOPOSH,1,0.33,6,0,0,0,VALUTA_taglio
Farmainsieme,922316740,TEGADERM ROLL CM10X2M 1PZ,1,0.33,12,0,0,0,VALUTA_taglio
Farmainsieme,924178938,COMPLETA GATTI 50CPR,1,0.33,3,0,0,0,VALUTA_taglio
Farmainsieme,925005757,OVAVIS 100PAST,1,0.33,5,0,2.00,0,SPINGI_vende_rete15g
Farmainsieme,925223986,DEFENCE DEO ACTIVE ROLL-ON,1,0.33,6,7,3.00,-31,SPINGI_vende_rete15g
Farmainsieme,925875712,ESI LE DIECI ERBE+FORTE100OVAL,1,0.33,9,3,2.00,26,SPINGI_vende_rete15g
Farmainsieme,926213176,MY NAILS KERATIN REPAIR FORTE,1,0.33,10,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,926417559,PEDIALUT GOCCE 5ML,1,0.33,7,0,2.00,0,SPINGI_vende_rete15g
Farmainsieme,926565045,CERAMOL CREMA VISO 311 50ML,1,0.33,14,0,8.00,14,SPINGI_vende_rete15g
Farmainsieme,926593601,ESI DIURERBE FORTE ANAN24POCK,1,0.33,3,78,0,50,CARRELLO
Farmainsieme,927091227,GRINTUSS ADULTI SCIR 180G,1,0.33,6,32,2.00,104,SPINGI_vende_rete15g
Farmainsieme,927140689,ELMEX PROTEZIONE CARIE PROFESS,1,0.33,8,3,5.00,0,SPINGI_vende_rete15g
Farmainsieme,927604518,FIOREGLUT FARINA DOLC+PANE+PIZ,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,930666235,DEFENCE DEO ACTIVE VAPO 100ML,1,0.33,7,9,2.00,0,SPINGI_vende_rete15g
Farmainsieme,931054050,PURES SPRAY PREV PIDOCCHI 75ML,1,0.33,2,5,0,0,VALUTA_taglio
Farmainsieme,931467726,SAUGELLA PROTEGGISLIP 40PZ TP,1,0.33,6,8,7.00,7,SPINGI_vende_rete15g
Farmainsieme,931577288,AVENE SOL LATTE SCHER SPF50+,1,0.33,4,14,0,23,CARRELLO
Farmainsieme,931596492,UROPED 10BUST,1,0.33,23,0,2.00,0,SPINGI_vende_rete15g
Farmainsieme,931666756,CB12 TRATTAMENTO ALITOSI 250ML,1,0.33,5,1,0,0,VALUTA_taglio
Farmainsieme,932077427,POLIDENT LUNGA TENUTA 40G,1,0.33,2,14,0,0,VALUTA_taglio
Farmainsieme,932720954,RINOWAY SALI ISOTONICI 15BUST,1,0.33,13,0,0,0,VALUTA_taglio
Farmainsieme,970706471,"ICROSS 15MONODOSE 0,35ML",1,0.33,21,0,15.00,0,SPINGI_vende_rete15g
Farmainsieme,981076060,THERMACARE SCHIENA FASCIA 2PZ,1,0.33,1,20,0,45,CARRELLO
Farmainsieme,981113309,ZYMECOL 30CPR,1,0.33,13,0,0,12,CARRELLO
Farmainsieme,981265414,LACTOFLORENE REPAIR IBS 10BUST,1,0.33,9,0,13.00,0,SPINGI_vende_rete15g
Farmainsieme,981377866,PURONERV GEL INTIMO 50ML TILAB,1,0.33,3,0,0,0,VALUTA_taglio
Farmainsieme,981470127,AMICOBOR SOL ALCOLICA 100ML,1,0.33,7,0,0,0,VALUTA_taglio
Farmainsieme,981540659,ESI MULTICOMPLEX VIT C 20CPR,1,0.33,4,24,1.00,39,SPINGI_vende_rete15g
Farmainsieme,981553252,SOMATOLINE SKIN EXPERT DEFATICANTE,1,0.33,6,2,0,0,VALUTA_taglio
Farmainsieme,981972108,DOLORINA 20CPR NF,1,0.33,13,0,8.00,0,SPINGI_vende_rete15g
Farmainsieme,982386474,COLICRON 15CPS,1,0.33,10,0,0,11,CARRELLO
Farmainsieme,982461182,ESTORIAL 20STICK 15ML,1,0.33,7,3,8.00,0,SPINGI_vende_rete15g
Farmainsieme,982465332,MUSTELA MUSTELA SPRAY CAMBIO 75ML,1,0.33,6,2,0,0,VALUTA_taglio
Farmainsieme,989928698,BIORITMON DEFEND PLUS 14BUST,1,0.33,4,25,0,72,CARRELLO
Farmainsieme,989928662,ANGSTROM LATTE DOPOS 200ML2025,1,0.33,1,3,0,-62,VALUTA_taglio
Farmainsieme,989656982,VIDERMINA LUBRIPIU' OLIO IDRAT,1,0.33,22,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,989054919,MACA PURA 60CPR,1,0.33,7,0,0,8,CARRELLO
Farmainsieme,988775728,BIO OIL 60ML TAGLIO PREZZO,1,0.33,3,0,0,18,CARRELLO
Farmainsieme,988288623,V SIRINGHE INSUL.PROZINC 40UI 12,1,0.33,5,0,0,4,CARRELLO
Farmainsieme,987904695,KALOIDON GEL CICATRICI 30ML,1,0.33,24,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,987900002,TERMOSCHAN A INFRAROSSI,1,0.33,6,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,987378597,NATALBEN PRIMA PLUS 30CPS,1,0.33,4,0,6.00,0,SPINGI_vende_rete15g
Farmainsieme,987249950,BENDIAR PASTA 30G,1,0.33,10,0,0,0,VALUTA_taglio
Farmainsieme,987247691,ONLIGOL FIBRE PESCA 20BUST,1,0.33,3,10,0,5,CARRELLO
Farmainsieme,986956629,PHYTO COL BARRIERA 20CPR,1,0.33,10,0,0,0,VALUTA_taglio
Farmainsieme,986903110,"EROXON 4TUB 0,3ML",1,0.33,10,0,0,0,VALUTA_taglio
Farmainsieme,986861870,D-TOPIC CREMA 30ML,1,0.33,11,0,0,0,VALUTA_taglio
Farmainsieme,986075240,NORMOTIR 30CPS MOLLI,1,0.33,6,0,0,0,VALUTA_taglio
Farmainsieme,985000645,ANTHELIOS FLU OIL UV MUNE 50+A<,1,0.33,19,0,0,0,VALUTA_taglio
Farmainsieme,984999324,HIPP BABY CARE DOCCIA SHAMPOO,1,0.33,1,1,0,20,CARRELLO
Farmainsieme,984892594,ANGSTROM KIDS MOUSSE SPF50 150ML,1,0.33,1,13,0,17,CARRELLO
Farmainsieme,984881401,AVENE RISTRUTTURANTE DOPO200ML,1,0.33,7,1,4.00,22,SPINGI_vende_rete15g
Farmainsieme,984805770,BUTIRRISAN 90CPR,1,0.33,14,2,6.00,0,SPINGI_vende_rete15g
Farmainsieme,984746103,COGNIZANT 10FL 10ML,1,0.33,15,0,34.00,18,SPINGI_vende_rete15g
Farmainsieme,984503247,EPRELAX 20CPR,1,0.33,1,1,0,0,VALUTA_taglio
Farmainsieme,984159297,DEXERYL 250G,1,0.33,7,9,0,13,CARRELLO
Farmainsieme,983674805,EXOMEGA CONTROL OLIO LAVAN RIC,1,0.33,3,52,2.00,43,SPINGI_vende_rete15g
Farmainsieme,983533718,SPIRIAL DEODORANTE CREMA 50ML,1,0.33,13,0,0,16,CARRELLO
Farmainsieme,983372970,ESI LE DIECI ERBE PSILLIO 20BS,1,0.33,11,0,8.00,0,SPINGI_vende_rete15g
Farmainsieme,983191420,AUTAN DEFENSE TROPICAL 100ML,1,0.33,8,8,3.00,26,SPINGI_vende_rete15g
Farmainsieme,983191418,AUTAN DEFENSE DOPOPUNTURA 25ML,1,0.33,5,8,1.00,42,SPINGI_vende_rete15g
Farmainsieme,982991729,CALMEX 10CPR,1,0.33,12,0,0,0,VALUTA_taglio
Farmainsieme,982893240,EXTRADELICATO SHAMPOO 400ML,1,0.33,7,89,0,53,CARRELLO
Farmainsieme,982666416,ISDINCEUTICS FLAVO C FORTE 1FL,1,0.33,3,1,1.00,0,SPINGI_vende_rete15g
Farmainsieme,982514364,BIOREM GOCCE 30ML PIEMME,1,0.33,7,0,0,0,VALUTA_taglio
Farmainsieme,003410065,IMIDAZYL*COLL 10FL 1D 1MG/ML,1,0.33,2,18,7.00,25,SPINGI_vende_rete15g
Farmainsieme,004763330,ASPIRINA C*20CPR EFF 400+240MG,1,0.33,7,54,3.00,70,SPINGI_vende_rete15g
Farmainsieme,010386062,HIRUDOID 40000UI*CREMA 50G,1,0.33,7,17,0,9,CARRELLO
Farmainsieme,013046077,ENTEROGERMINA*OS 10FL 4MLD 5ML,1,0.33,10,114,5.00,95,SPINGI_vende_rete15g
Farmainsieme,013868031,PROCTOSEDYL*CREMA RETT 20G,1,0.33,3,6,9.00,61,SPINGI_vende_rete15g
Farmainsieme,014371088,CORSODYL*GEL DENT 30G 1G/100G,1,0.33,6,4,5.00,0,SPINGI_vende_rete15g
Farmainsieme,018723080,"ACTIFED*12CPR 2,5MG+60MG",1,0.33,4,50,0,98,CARRELLO
Farmainsieme,023356088,DAFLON*30CPR RIV 1000MG,1,0.33,5,31,5.00,0,SPINGI_vende_rete15g
Farmainsieme,023432038,MACMIROR COMPLEX*12 CPS VAG,1,0.33,8,0,0,0,VALUTA_taglio
Farmainsieme,023603018,PEVARYL*CREMA 30G 1%,1,0.33,9,7,0,37,CARRELLO
Farmainsieme,023834056,"FLUIFORT*30BUST GRAT 2,7G",1,0.33,11,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,025349109,TRAVOGEN*CREMA DERM 20G 1%,1,0.33,8,0,4.00,0,SPINGI_vende_rete15g
Farmainsieme,025561010,SOFARGEN*CREMA 30G 1%,1,0.33,1,8,0,59,CARRELLO
Farmainsieme,028881011,"DROPYAL*COLL 20MONODOSI 0,65ML",1,0.33,11,0,1.00,2,SPINGI_vende_rete15g
Farmainsieme,034548141,VOLTAREN EMULGEL*GEL 60G 2%,1,0.33,8,70,4.00,7,SPINGI_vende_rete15g
Farmainsieme,035520016,VOLTADOL*5CER MEDIC 140MG,1,0.33,6,15,0,0,VALUTA_taglio
Farmainsieme,035953025,"LAXIPEG*OS POLV 20BUST 9,7G",1,0.33,10,0,2.00,10,SPINGI_vende_rete15g
Farmainsieme,036193011,ESSAVEN*GEL 40G 10MG/G+8MG/G,1,0.33,3,2,2.00,0,SPINGI_vende_rete15g
Farmainsieme,036397026,REPARIL*GEL 40G 2%+5%,1,0.33,13,2,2.00,0,SPINGI_vende_rete15g
Farmainsieme,037655038,CETIRIZINA EG*7CPR RIV 10MG,1,0.33,6,0,0,13,CARRELLO
Farmainsieme,043850015,GYNOCANESTEN MONO*1CPSVAG500MG,1,0.33,1,4,3.00,0,SPINGI_vende_rete15g
Farmainsieme,046080026,ENTEROGERMINA*OS 10FL 2MLD/5ML,1,0.33,8,0,2.00,13,SPINGI_vende_rete15g
Farmainsieme,103242044,ACARENE*SPRAY FL 300ML,1,0.33,5,0,0,0,VALUTA_taglio
Farmainsieme,800217857,ARNICA 30CH GR,1,0.33,9,0,0,26,CARRELLO
Farmainsieme,900360254,IDRASTIN CREMA RIGENERANTE50ML,1,0.33,5,0,3.00,0,SPINGI_vende_rete15g
Farmainsieme,901298341,KERAMINE H A/CAD 12F 6ML,1,0.33,8,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,901558609,QUOTIDIANA ANTIODORANTE 75ML,1,0.33,9,0,2.00,0,SPINGI_vende_rete15g
Farmainsieme,902041096,BD MICRO*INS 100U 1ML 29G 1CON,1,0.33,8,0,25.00,0,SPINGI_vende_rete15g
Farmainsieme,902596954,UROCLINNIX DET UROLOGICO 500ML,1,0.33,8,0,0,0,VALUTA_taglio
Farmainsieme,902684315,PERSPIREX FOOT LOT ANTITR PIED,1,0.33,8,1,0,0,VALUTA_taglio
Farmainsieme,903594517,VALERIANA CRONO 135 DUOFL30CPR,1,0.33,24,1,4.00,0,SPINGI_vende_rete15g
Farmainsieme,903622090,REUFLOR GOCCE 5ML,1,0.33,20,4,2.00,49,SPINGI_vende_rete15g
Farmainsieme,903980530,AVENE ACQUA TERMALE SPR 150ML,1,0.33,8,5,0,29,CARRELLO
Farmainsieme,903986267,ORTOPAD SIMPATY CER JUNIOR 50P,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,904378597,SAPIGEN K SAPONE LIQ INT 250ML,1,0.33,10,0,11.00,0,SPINGI_vende_rete15g
Farmainsieme,905351387,EUMILL PROTECTION GTT OCUL10FL,1,0.33,7,12,1.00,96,SPINGI_vende_rete15g
Farmainsieme,905683330,SUPRAVIT OVER 50 60CPR,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,906007695,SAUGELLA IDROCREMA PH NEU 30ML,1,0.33,7,4,7.00,0,SPINGI_vende_rete15g
Farmainsieme,906039348,SERENITY MUTANDINA RETE XL 3P,1,0.33,17,0,0,0,VALUTA_taglio
Farmainsieme,907152882,VASODREN 30CPR FILMATE,1,0.33,15,0,8.00,26,SPINGI_vende_rete15g
Farmainsieme,907182582,LENIDERM SPUMA DET 200ML,1,0.33,10,0,3.00,0,SPINGI_vende_rete15g
Farmainsieme,908401565,EUTRODIN CR EUTROFICA 40ML,1,0.33,14,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,908486158,GL1 M&D SALBE CREMA 500ML,1,0.33,6,0,0,6,CARRELLO
Farmainsieme,908960305,SAUGELLA DERMOLIQUIDO 500ML,1,0.33,4,8,2.00,27,SPINGI_vende_rete15g
Farmainsieme,947384703,ISDINCEUTICALS SALICYLIC RENEWAL 3,1,0.33,2,5,2.00,37,SPINGI_vende_rete15g
Farmainsieme,948088935,SAUGELLA POLIGYN SALV 15PZ,1,0.33,5,0,0,0,VALUTA_taglio
Farmainsieme,949725131,CDS22 FORMULA 112MLD 20CPS,1,0.33,4,0,3.00,0,SPINGI_vende_rete15g
Farmainsieme,949966927,FOTOULTRA100 SOLAR ALLERGY 50+,1,0.33,7,4,0,3,CARRELLO
Farmainsieme,949993188,LUBRIGYN CREMA 50ML,1,0.33,7,11,0,22,CARRELLO
Farmainsieme,950030751,B-VITAL NEURO 60CPR RIVESTITE,1,0.33,9,0,0,0,VALUTA_taglio
Farmainsieme,950054522,PERVENE PLUS 30CPR,1,0.33,12,0,4.00,17,SPINGI_vende_rete15g
Farmainsieme,950266104,ESI NORMOLIP 5 FORTE OFF 60CPR,1,0.33,2,4,0,23,CARRELLO
Farmainsieme,950301390,CLOGIN REPAIR OVULI VAG 10OV,1,0.33,6,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,950837447,TEN 10 20BUST,1,0.33,13,0,5.00,0,SPINGI_vende_rete15g
Farmainsieme,950912865,EPICUROS 20CPR,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,951193299,LONGLIFE NADH MAX 60CPR RIVEST,1,0.33,10,0,0,0,VALUTA_taglio
Farmainsieme,951215437,AVENE SOL ULTRA SIERO IDRATA,1,0.33,7,3,0,0,VALUTA_taglio
Farmainsieme,951228434,FLEXADIN ADVANCED MUSCLE SUPP,1,0.33,2,0,1.00,3,SPINGI_vende_rete15g
Farmainsieme,951248893,DERMAFRESH 72H IPERSUDOR PIEDI,1,0.33,1,5,0,0,VALUTA_taglio
Farmainsieme,951273806,COLECRIL CALANUS ARTICO 60SOFT,1,0.33,18,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,951305147,VINOSUN OLIO SOLARE ABBR SPF50,1,0.33,5,18,0,17,CARRELLO
Farmainsieme,951337803,ESSAVEN ACTIVE 30CPR RIVESTITE,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,951486214,PEDIATRICS BODY LOTION SPF50,1,0.33,3,17,1.00,266,SPINGI_vende_rete15g
Farmainsieme,951506043,STOMEK SOSPENSIONE 30STICK,1,0.33,6,0,0,0,VALUTA_taglio
Farmainsieme,951852983,AUTAN DEFENSE FAMIGLIA SPRAY,1,0.33,2,4,1.00,14,SPINGI_vende_rete15g
Farmainsieme,951889930,APTODIN ESO 30STICKPACK,1,0.33,3,0,26.00,0,SPINGI_vende_rete15g
Farmainsieme,951989805,CURASEPT PREVENT GENGIVE 16CPR,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,970728251,REV KERATIN LIGHT 30CPS,1,0.33,30,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,970929624,SALI DI ISCHIA BODYQUE MEDIT S,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,972064632,ANSIRID 60CPS,1,0.33,9,0,0,0,VALUTA_taglio
Farmainsieme,972525240,FOLAMET 30CPR 500MG,1,0.33,19,0,12.00,0,SPINGI_vende_rete15g
Farmainsieme,972596237,LINEAGIN OVULI 10OV,1,0.33,2,0,0,0,VALUTA_taglio
Farmainsieme,973254321,STRATH IMMUN 200CPR,1,0.33,3,0,0,0,VALUTA_taglio
Farmainsieme,974107777,GLUCOSAMINA COMPOSTA VEG 90CPR,1,0.33,10,0,0,0,VALUTA_taglio
Farmainsieme,974381257,REV IDRAX CONTOUR 15ML,1,0.33,22,0,0,42,CARRELLO
Farmainsieme,974988329,DOAFER 30CPS,1,0.33,10,0,0,0,VALUTA_taglio
Farmainsieme,975173737,JANE PINZA PORTASUCCH+COPRITET,1,0.33,1,0,0,0,VALUTA_taglio
Farmainsieme,975452487,ALOVEX FERITE CREMA IDR 30ML,1,0.33,3,1,4.00,0,SPINGI_vende_rete15g
Farmainsieme,975522261,LITOPSOR COLLUTORIO 250ML,1,0.33,9,0,0,0,VALUTA_taglio
Farmainsieme,975975691,PIPERINA&CURCUMA PIU 60CPS,1,0.33,6,0,0,0,VALUTA_taglio
Farmainsieme,976218204,CALMA PETS 100ML,1,0.33,10,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,976337927,ALGONERV CREMA 75ML,1,0.33,13,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,976595001,SOMAT SKIN EX FANGO DREN 500G,1,0.33,7,1,0,0,VALUTA_taglio
Farmainsieme,977254200,COENZIMA Q10 FORTE 60CPS,1,0.33,13,0,0,0,VALUTA_taglio
Farmainsieme,978499857,AVENE SOL TRATT A/AGE 50+COLOR,1,0.33,3,0,1.00,4,SPINGI_vende_rete15g
Farmainsieme,979420320,ARTERIORO 20BUST,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,980029033,PEDIAVIT COMPLESSO B SCIR100ML,1,0.33,10,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,980121545,U-LIFE 30 ECOFOAM 50ML,1,0.33,12,0,0,0,VALUTA_taglio
Farmainsieme,980258937,COLIN A 1000 30F 10ML,1,0.33,6,0,13.00,0,SPINGI_vende_rete15g
Farmainsieme,980296279,CANDIDAS T 180PAST,1,0.33,8,0,0,0,VALUTA_taglio
Farmainsieme,980437040,ROVEN 20CPR RIVESTITE,1,0.33,4,0,0,0,VALUTA_taglio
Farmainsieme,980480127,PUROMAN DETERGENTE 200ML TILAB,1,0.33,1,0,0,0,VALUTA_taglio
Farmainsieme,980629695,EMACRIT OROSOLUBILE 30STICK PA,1,0.33,13,0,6.00,0,SPINGI_vende_rete15g
Farmainsieme,980783625,MUSTELA HYDRA BB CRP 300M 2020,1,0.33,5,3,0,0,VALUTA_taglio
Farmainsieme,933893455,IRIDINA GTT LUBRIFICANTI 10ML,1,0.33,9,0,20.00,12,SPINGI_vende_rete15g
Farmainsieme,934026838,AINARA GEL VAGINALE IDRAT 30G,1,0.33,12,1,2.00,0,SPINGI_vende_rete15g
Farmainsieme,935631630,MELLIS MED SHAMPOO 125ML,1,0.33,7,26,6.00,0,SPINGI_vende_rete15g
Farmainsieme,935634030,LONGLIFE OPC COMPLEX 60CPS VEG,1,0.33,10,0,2.00,0,SPINGI_vende_rete15g
Farmainsieme,935701375,KOLINAT LNP 30CPS,1,0.33,4,0,0,0,VALUTA_taglio
Farmainsieme,935801922,KAROS GOLA PASTIGLIE 20PAST,1,0.33,11,3,5.00,0,SPINGI_vende_rete15g
Farmainsieme,938224654,GEHWOL ANELLO CORRETTORE 3PZ,1,0.33,20,0,0,12,CARRELLO
Farmainsieme,938805405,"YABRO AEROSOL 0,18% 5ML 10FL",1,0.33,5,0,0,0,VALUTA_taglio
Farmainsieme,938807676,ACCU-CHEK GUIDE 50 STRIPS RETA,1,0.33,16,0,2.00,0,SPINGI_vende_rete15g
Farmainsieme,938815471,LONGLIFE LIPOIC 600 30CPR,1,0.33,27,0,1.00,0,SPINGI_vende_rete15g
Farmainsieme,939360739,SHAMPOO DERBE IG ANTIFORF200ML,1,0.33,5,0,4.00,0,SPINGI_vende_rete15g
Farmainsieme,940037486,AFTERSUN LOTION 400ML,1,0.33,5,11,2.00,117,SPINGI_vende_rete15g
Farmainsieme,941617363,CORNEIAL GOCCE 10ML,1,0.33,25,0,1.00,12,SPINGI_vende_rete15g
Farmainsieme,941693715,VITACALM ANSISTOP 60CPR,1,0.33,6,0,12.00,2,SPINGI_vende_rete15g
Farmainsieme,941836773,UROGERMIN PROSTATA 15SOFTGEL,1,0.33,13,0,0,0,VALUTA_taglio
Farmainsieme,942113681,DOLIXIN 30CPR,1,0.33,5,0,3.00,0,SPINGI_vende_rete15g
Farmainsieme,943301008,OZIDERM CREMA 200ML,1,0.33,3,0,3.00,0,SPINGI_vende_rete15g
Farmainsieme,943322673,PROLEPTYC 60CPR,1,0.33,19,0,3.00,0,SPINGI_vende_rete15g
Farmainsieme,944146529,FERTYBIOTIC DONNA 30BUST,1,0.33,8,0,29.00,12,SPINGI_vende_rete15g
Farmainsieme,944186586,ISDINCEUTICS HYAL BOOSTER 10F,1,0.33,1,2,0,0,VALUTA_taglio
Farmainsieme,944914492,MECENTAS 30CPS,1,0.33,7,0,0,0,VALUTA_taglio
Farmainsieme,944918655,PROLIFE ZEROGAS 45CPR,1,0.33,7,3,11.00,9,SPINGI_vende_rete15g
Farmainsieme,944944469,BIOLIVOIL BODYWASH 300ML,1,0.33,99,0,0,0,VALUTA_taglio
Farmainsieme,945025625,OXIMIX VITA B METIL 60CPS,1,0.33,6,0,0,0,VALUTA_taglio
Farmainsieme,945122721,PETRASE DREN 30BUST,1,0.33,9,0,5.00,10,SPINGI_vende_rete15g
Farmainsieme,947252060,ISDINCEUTICS ESSENTIAL CLEAN,1,0.33,2,12,0,11,CARRELLO
Farmastelia,987773114,OMOCISTEINA STOP MTHFRT180PAST,30,9.88,6,0,0,14,CARRELLO
Farmastelia,978267831,MATT PHARMA D-MANNOSIO 12BUST,20,6.59,8,0,3.00,24,SPINGI_vende_rete15g
Farmastelia,951462934,HYALU B5 CREMA SPF30 50ML RIC,19,6.26,1,3,0,16,CARRELLO
Farmastelia,951381476,CERAVE PROTEZIONE SOL50+ 177ML,17,5.60,1,5,1.00,18,SPINGI_vende_rete15g
Farmastelia,950000238,PEAULTRA 45CPR,17,5.60,7,0,0,1,CARRELLO
Farmastelia,052322017,"VICKS SINEX ALOE*NEB 15ML0,05%",17,5.60,1,7,24.00,13,SPINGI_vende_rete15g
Farmastelia,947423707,LONGLIFE BERBERIN+ 60TAV RIVES,16,5.27,15,0,2.00,0,SPINGI_vende_rete15g
Farmastelia,938473562,MIX BILANCIATO CLARK CO,15,4.94,3,0,7.00,16,SPINGI_vende_rete15g
Farmastelia,951200866,PEAFORT 30STICK,13,4.28,4,0,5.00,0,SPINGI_vende_rete15g
Farmastelia,950008742,COLONDEF 20STICK PACK,13,4.28,5,0,1.00,0,SPINGI_vende_rete15g
Farmastelia,951553623,CERVICALE SANA 180PAST,13,4.28,2,0,0,-33,VALUTA_taglio
Farmastelia,904213877,FIMOSIN GEL 30ML,12,3.95,3,0,1.00,0,SPINGI_vende_rete15g
Farmastelia,952110649,HYALU B5 SIERO 30ML+CREMA 50ML,12,3.95,1,1,0,15,CARRELLO
Farmastelia,975984535,CONDRONIL FORTE 20BUST,11,3.62,3,0,7.00,19,SPINGI_vende_rete15g
Farmastelia,972532840,OLEA D3 MAX GOCCE 20ML,11,3.62,7,0,12.00,23,SPINGI_vende_rete15g
Farmastelia,988050581,"TAZARENE CREMA 0,1% 40ML",11,3.62,8,0,3.00,0,SPINGI_vende_rete15g
Farmastelia,984402077,FLOSTADOL 12SUPP,10,3.29,5,0,0,10,CARRELLO
Farmastelia,951889930,APTODIN ESO 30STICKPACK,10,3.29,5,0,26.00,0,SPINGI_vende_rete15g
Farmastelia,970333670,CONNETTIVINASOLE SPRAY 50ML,9,2.96,5,17,2.00,0,SPINGI_vende_rete15g
Farmastelia,950990150,REGOLART 30CPR,8,2.64,3,0,2.00,19,SPINGI_vende_rete15g
Farmastelia,988998340,PEA 75PAST,8,2.64,6,0,1.00,3,SPINGI_vende_rete15g
Farmastelia,987858343,XANANORM 40CPS,8,2.64,6,0,0,0,VALUTA_taglio
Farmastelia,981112307,MIRTILLO POLVERE 360G,8,2.64,8,0,1.00,0,SPINGI_vende_rete15g
Farmastelia,988153161,AQUAVIS AKTOREPAIR GEL 75ML,8,2.64,1,1,2.00,4,SPINGI_vende_rete15g
Farmastelia,987406271,NOVA EMOSTOP TAMPONE EMOSTATIC,8,2.64,99,4,0,0,VALUTA_taglio
Farmastelia,944800984,LONGLIFE QUERCETINA 200 60CPR,8,2.64,4,0,1.00,0,SPINGI_vende_rete15g
Farmastelia,989319746,RESPECTA 10CPS,7,2.31,7,0,9.00,10,SPINGI_vende_rete15g
Farmastelia,980532446,DEFENCE MY AGE GOLD CR RIC50ML,7,2.31,11,0,9.00,0,SPINGI_vende_rete15g
Farmastelia,970371706,PROPAUSA GEL INTIMO 30ML,7,2.31,4,0,1.00,0,SPINGI_vende_rete15g
Farmastelia,950233698,COLONLIFE 10CPR+10CPS,7,2.31,2,0,0,13,CARRELLO
Farmastelia,930530732,DERMAFRESH IPERSUD ROLL ON DEO,7,2.31,6,2,23.00,0,SPINGI_vende_rete15g
Farmastelia,990542971,COLESTEROLO BYE BYE T 180PAST,7,2.31,3,0,0,30,CARRELLO
Farmastelia,922850932,EFFACLAR MAT 40ML,7,2.31,4,3,4.00,0,SPINGI_vende_rete15g
Farmastelia,985808512,FLASHACTIVA 60CPR,7,2.31,2,0,2.00,58,SPINGI_vende_rete15g
Farmastelia,990860266,NORMAST MPS MICROGRANULI30BUST,6,1.98,5,0,4.00,0,SPINGI_vende_rete15g
Farmastelia,983278072,COLESTEROLO BYE BYE 200ML,6,1.98,6,0,0,17,CARRELLO
Farmastelia,922864133,ALOEZINC 20 MOUSSE CANOVA,6,1.98,9,0,0,1,CARRELLO
Farmastelia,972256642,CALCIOK2 30STICK PACK,6,1.98,12,0,8.00,0,SPINGI_vende_rete15g
Farmastelia,972071068,LIPIKAR LATTE 400ML,6,1.98,1,1,0,8,CARRELLO
Farmastelia,944725694,DERMOLIVO OVULI VAGINALI 10PZ,6,1.98,4,0,4.00,0,SPINGI_vende_rete15g
Farmastelia,939029981,NAVIBLEF INTENSIVE CARE 50ML,6,1.98,6,0,0,0,VALUTA_taglio
Farmastelia,102796012,PANACUR*10CPR 250MG,6,1.98,3,0,2.00,46,SPINGI_vende_rete15g
Farmastelia,922321486,ELASTICUS 180PAST,6,1.98,6,0,2.00,0,SPINGI_vende_rete15g
Farmastelia,903997524,NIKE RCK ASCORB K+RIB 100BUST,6,1.98,10,0,8.00,39,SPINGI_vende_rete15g
Farmastelia,980770630,PEANORM 30CPS,6,1.98,1,0,0,15,CARRELLO
Farmastelia,980437115,CONCEIVE PLUS SUP FERT F 60CPS,6,1.98,5,0,0,3,CARRELLO
Farmastelia,912608849,RESPECTISSIME MATITA OCCHI NE,6,1.98,1,4,1.00,0,SPINGI_vende_rete15g
Farmastelia,982501468,ARTISALUS ACT FORTE PLUS 60CPS,6,1.98,6,0,4.00,0,SPINGI_vende_rete15g
Farmastelia,943818195,LONGLIFE OLIO CUMINO BIO 60PRL,6,1.98,1,0,1.00,0,SPINGI_vende_rete15g
